,title,url,date,keyword,creator,view,likes,depart,depart1,language,text,new_text,key_words
512,"챗GPT, ‘OOO OO' 입력으로 엄청난 차이 만든다.",https://www.youtube.com/watch?v=basWTDVEruU&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.2.27,#챗GPT,티타임즈TV,90561,29,최신기술활용역량,챗봇,한국어,"챗GPT가 가끔 (혹은 자주) 엉뚱한 소리를 할 때가 많습니다. 좀 심하게 말하면 ‘약장수’ 같을 때도 있습니다. 이 경우 내가 프롬프트에 입력하는 문구만 좀 달리해도 훨씬 좋은 결과를 얻을 수 있습니다. 

생성AI를 활용할 때는 우리가 쓰는 뇌의 부위도 다르다고 하는데요. 그만큼 창의적이고, 다르게 질문하는 능력이 필요하다는 것이죠. AI가 원하는 답을 내놓게 하는 프롬프트 노하우를 몇가지 소개합니다.

편집 = 이대경 디자이너

▶티타임즈 공식 홈페이지
http://www.ttimes.co.kr/index.html
▶티타임즈 메일 
ttimes6000@gmail.com

#챗GPT #ChatGPT #ces2023
00:00 광고
00:11 인트로
00:33 프롬프트의 시대
03:21 프롬프트 상점과 엔지니어
06:37 프롬프트 실전 ① 달리
08:16 프롬프트 실전 ② 미드저니
10:44 프롬프트 실전 ③ 챗GPT
13:27 인간이 중요해지는 프롬프트의 시대","챗GPT OOO OO 입력으로 엄청난 차이 만든다 챗GPT가 가끔 혹은 자주 엉뚱한 소리를 할 때가 많습니다 좀 심하게 말하면 약장수 같을 때도 있습니다 이 경우 내가 프롬프트에 입력하는 문구만 좀 달리해도 훨씬 좋은 결과를 얻을 수 있습니다 

생성AI를 활용할 때는 우리가 쓰는 뇌의 부위도 다르다고 하는데요 그만큼 창의적이고 다르게 질문하는 능력이 필요하다는 것이죠 AI가 원하는 답을 내놓게 하는 프롬프트 노하우를 몇가지 소개합니다

편집  이대경 디자이너

티타임즈 공식 홈페이지

티타임즈 메일 
ttimes6000gmailcom

챗GPT ChatGPT ces2023
0000 광고
0011 인트로
0033 프롬프트의 시대
0321 프롬프트 상점과 엔지니어
0637 프롬프트 실전 ① 달리
0816 프롬프트 실전 ② 미드저니
1044 프롬프트 실전 ③ 챗GPT
1327 인간이 중요해지는 프롬프트의 시대","챗GPT, 생성AI, 프롬프트, 창의적, 질문능력, 엔지니어, 디지털 혁신"
513,챗GPT에 스토리라인 만들어 주기! | 효과적인 글쓰기 프롬프트 | 챗GPT 사용법!,https://www.youtube.com/watch?v=FgBcjuG7qsk&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.3.2,#ai,감자나라ai,1409,23,최신기술활용역량,챗봇,한국어,"🚀 초보자가 실사용을 위해 듣는 챗GPT 강의 🎉 https://bit.ly/3oJfaPz
챗GPT 기본사용법 모음 https://bit.ly/43kcsPR
챗GPT 템플릿 모음 https://bit.ly/3zIYjOD
감자나라ai 홈페이지 https://bit.ly/3GujcRJ

버튼 한개로 챗GPT 한글 영어 자동번역    • [최신] 버튼 한개로 챗GPT ...  
기본공식 충실한 챗GPT 활용법    • 처음 사용자 필수 시청! 기본공...  
파이썬 설치하기 (윈도우)    • 챗GPT를 위한 파이썬 설치 (...  
구독해 주세요!
   / @potato_ai  
#인공지능 #ai #챗gpt #chatgpt","챗GPT에 스토리라인 만들어 주기  효과적인 글쓰기 프롬프트  챗GPT 사용법  초보자가 실사용을 위해 듣는 챗GPT 강의  
챗GPT 기본사용법 모음 
챗GPT 템플릿 모음 
감자나라ai 홈페이지 

버튼 한개로 챗GPT 한글 영어 자동번역     최신 버튼 한개로 챗GPT   
기본공식 충실한 챗GPT 활용법     처음 사용자 필수 시청 기본공  
파이썬 설치하기 윈도우     챗GPT를 위한 파이썬 설치   
구독해 주세요
    potato_ai  
인공지능 ai 챗gpt chatgpt"," 챗GPT
- 인공지능
- 글쓰기 프롬프트
- 디지털 혁신
- 감자나라ai
- 실사용 강의
- 자동번역
- 파이썬 설치
- 구독하기"
514,"안보면 후회하는 ChatGPT 마스터 스킬 TOP 10 (활용법, 확장프로그램 추천) - 억대연봉 프롬프트 엔지니어 되어보자!",https://www.youtube.com/watch?v=Cu7-NXs02_g&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.2.25,#지피티,별별랭킹7,9543,365,최신기술활용역량,챗봇,한국어,"이번 주세는 ChatGPT를 200% 이상 제대로 활용하기 위한 마스터 스킬을 준비했습니다.
글쓰기를 시키든 정보 검색을 시키든 원하는걸 명확하게 프롬프트를 작성해야 ChatGPT가 제대로 된 답변을 해줍니다.
그래서 이번 영상을 만들었습니다. 참고하셔서 AI한테 지배 당하지 말고 활용해서 꼭 성공하시길 바랄게요!!

그리고 아래는 추천한 다섯가지 크롬 확장프로그램 설치 링크입니다.
필요하신분은 링크를 클릭하시고 설치를 하시면 됩니다.

1. 프롬프트 지니 : https://bit.ly/3Zi505L
2: WebChatGPT: https://bit.ly/3ZpetI3
3. YouTube Summary with ChatGPT : https://bit.ly/3IuNXWU
4. AIPRM for ChatGPT : https://bit.ly/3xZJer3
5. Voice Control for ChatGPT: https://bit.ly/41oXYxk
#ChatGPT3, #ChatGPT 활용, #ChatGPT, #chatgptexplained, #챗gpt, #지피티, #chatgpttomakemoney, #chatgpttutorial","안보면 후회하는 ChatGPT 마스터 스킬 TOP 10 활용법 확장프로그램 추천  억대연봉 프롬프트 엔지니어 되어보자 이번 주세는 ChatGPT를 200 이상 제대로 활용하기 위한 마스터 스킬을 준비했습니다
글쓰기를 시키든 정보 검색을 시키든 원하는걸 명확하게 프롬프트를 작성해야 ChatGPT가 제대로 된 답변을 해줍니다
그래서 이번 영상을 만들었습니다 참고하셔서 AI한테 지배 당하지 말고 활용해서 꼭 성공하시길 바랄게요

그리고 아래는 추천한 다섯가지 크롬 확장프로그램 설치 링크입니다
필요하신분은 링크를 클릭하시고 설치를 하시면 됩니다

1 프롬프트 지니  
2 WebChatGPT 
3 YouTube Summary with ChatGPT  
4 AIPRM for ChatGPT  
5 Voice Control for ChatGPT 
ChatGPT3 ChatGPT 활용 ChatGPT chatgptexplained 챗gpt 지피티 chatgpttomakemoney chatgpttutorial","ChatGPT, 마스터 스킬, 확장프로그램, AI, 크롬 확장프로그램, WebChatGPT, YouTube Summary with ChatGPT, AIPRM, Voice Control, ChatGPT3, chatgptexplained, 챗gpt, 지피티, chatgpttomakemoney, chatgpttutorial"
515,챗GPT를 활용한 다양한 형식의 글쓰기 모음 | 글쓰기 프롬프트 입력 방법 | 챗GPT 사용법,https://www.youtube.com/watch?v=K6ShMLlCa44&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.3.24,#ai,감자나라ai,891,22,최신기술활용역량,챗봇,한국어,"🚀 초보자가 실사용을 위해 듣는 챗GPT 강의 🎉 https://bit.ly/3oJfaPz
챗GPT 기본사용법 모음 https://bit.ly/43kcsPR
챗GPT 프롬프트 템플릿 모음 https://bit.ly/3zIYjOD
감자나라ai 홈페이지 https://bit.ly/3GujcRJ

버튼 한개로 챗GPT 한글 영어 자동번역    • [최신] 버튼 한개로 챗GPT ...  
기본공식 충실한 챗GPT 활용법    • 처음 사용자 필수 시청! 기본공...  
모바일에서 챗GPT 실행하기    • [무료] 모바일에서 스마트폰으로...  
파이썬 설치하기 (윈도우)    • 챗GPT를 위한 파이썬 설치 (...  
자연스러운번역 DeepL    • 챗GPT에서 자연스러운 한글 번...  

구독해 주세요!
   / @potato_ai  
#인공지능 #ai #챗gpt #chatgpt","챗GPT를 활용한 다양한 형식의 글쓰기 모음  글쓰기 프롬프트 입력 방법  챗GPT 사용법  초보자가 실사용을 위해 듣는 챗GPT 강의  
챗GPT 기본사용법 모음 
챗GPT 프롬프트 템플릿 모음 
감자나라ai 홈페이지 

버튼 한개로 챗GPT 한글 영어 자동번역     최신 버튼 한개로 챗GPT   
기본공식 충실한 챗GPT 활용법     처음 사용자 필수 시청 기본공  
모바일에서 챗GPT 실행하기     무료 모바일에서 스마트폰으로  
파이썬 설치하기 윈도우     챗GPT를 위한 파이썬 설치   
자연스러운번역 DeepL     챗GPT에서 자연스러운 한글 번  

구독해 주세요
    potato_ai  
인공지능 ai 챗gpt chatgpt"," 챗GPT
- 글쓰기 모음
- 프롬프트 입력 방법
- 초보자를 위한 강의
- 기본 사용법
- 프롬프트 템플릿
- 인공지능
- DeepL
- 모바일 실행
- 파이썬 설치"
516,챗GPT로 페르소나 만드는 프롬프트 | 쉽게 하는 페르소나 마케팅 | 챗GPT 사용법 | 프롬프트 엔지니어,https://www.youtube.com/watch?v=E2kqRw5Tnig&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.5.10,챗GPT 프롬프트 템플릿 모음 | 프롬프트 엔지니어,감자나라ai,692,32,최신기술활용역량,챗봇,한국어,"페르소나 만드는 프롬프트 https://bit.ly/3NYTysK
🚀 초보자가 실사용을 위해 듣는 챗GPT 강의 🎉 https://bit.ly/3oJfaPz
챗GPT 기본사용법 모음 https://bit.ly/43kcsPR
챗GPT 프롬프트 템플릿 모음 https://bit.ly/3zIYjOD
감자나라ai 홈페이지 https://bit.ly/3GujcRJ

버튼 한개로 챗GPT 한글 영어 자동번역    • [최신] 버튼 한개로 챗GPT ...  
기본공식 충실한 챗GPT 활용법    • 처음 사용자 필수 시청! 기본공...  
모바일에서 챗GPT 실행하기    • [무료] 모바일에서 스마트폰으로...  
파이썬 설치하기 (윈도우)    • 챗GPT를 위한 파이썬 설치 (...  
자연스러운번역 DeepL    • 챗GPT에서 자연스러운 한글 번...  

구독해 주세요!
   / @potato_ai  
#인공지능 #ai #챗gpt #chatgpt","챗GPT로 페르소나 만드는 프롬프트  쉽게 하는 페르소나 마케팅  챗GPT 사용법  프롬프트 엔지니어 페르소나 만드는 프롬프트 
 초보자가 실사용을 위해 듣는 챗GPT 강의  
챗GPT 기본사용법 모음 
챗GPT 프롬프트 템플릿 모음 
감자나라ai 홈페이지 

버튼 한개로 챗GPT 한글 영어 자동번역     최신 버튼 한개로 챗GPT   
기본공식 충실한 챗GPT 활용법     처음 사용자 필수 시청 기본공  
모바일에서 챗GPT 실행하기     무료 모바일에서 스마트폰으로  
파이썬 설치하기 윈도우     챗GPT를 위한 파이썬 설치   
자연스러운번역 DeepL     챗GPT에서 자연스러운 한글 번  

구독해 주세요
    potato_ai  
인공지능 ai 챗gpt chatgpt"," 챗GPT
- 프롬프트 엔지니어
- 페르소나 마케팅
- 인공지능 AI
- 딥러닝
- 자연어 처리
- 모바일 실행
- 파이썬 설치"
517,ChatGPT 크롬확장프로그램중 가장강력한 프롬프트 도구 AIPRM,https://www.youtube.com/watch?v=27XByPXfaVQ&pp=ygUQR1BUIO2UhOuhrO2UhO2KuA%3D%3D,2023.3.8,,평범한 사업가,11234,332,최신기술활용역량,챗봇,한국어,AIPRM for ChatGPT는 ChatGPT를 사용하는 사람들이 더 효과적으로 대화를 할 수 있도록 도와주는 크롬 확장프로그램입니다. 이 확장프로그램을 사용하면  ChatGPT와의 대화에서 더 나은 사용자 경험을 제공할 수 있습니다.,ChatGPT 크롬확장프로그램중 가장강력한 프롬프트 도구 AIPRM AIPRM for ChatGPT는 ChatGPT를 사용하는 사람들이 더 효과적으로 대화를 할 수 있도록 도와주는 크롬 확장프로그램입니다 이 확장프로그램을 사용하면  ChatGPT와의 대화에서 더 나은 사용자 경험을 제공할 수 있습니다," ChatGPT
- 크롬 확장 프로그램
- AIPRM
- 대화
- 사용자 경험"
518,139. 앤드류 응의 'ChatGPT 프롬프트 엔지니어링’ (전자통신부설연구소 고우영),https://www.youtube.com/watch?v=P8yKg88xF_8,2023.5.17,#promptengineering,AI프렌즈,2862,109,최신기술활용역량,챗봇,한국어,"※ 본 세미나는 연구개발특구진흥재단의 AI 특성화기업 역량강화 지원사업의 활동으로 진행되는 행사입니다.

■ 연사 : 전자통신부설연구소 고우영 선임연구원
■ 주제 : 앤드류 응의 'ChatGPT 프롬프트 엔지니어링’
■ 내용 : 
    ● 프롬프트 엔지니어링으로 LLM 사용법 극대화하기
    ● LLM으로 어플리케이션 빠르게 구축하기
    ● 프롬프트 최적화, 추론, 문장변환, 활용
    ● 나만의 맞춤형 챗봇 구축하기

■ 엔드류응의 프롬프트 엔지니어링: https://www.deeplearning.ai/short-cou...
■ Colab 실습 코드 : https://bit.ly/3W89UkV
■ 문의: gwy876@gmail.com



AI Frenz 세미나는 수요일 저녁 7시에 찾아옵니다.

▶ 홈페이지 http://aifrenz.org/
▶ 오픈채팅방 https://bit.ly/aifrenzkakao
▶ 유튜브 https://bit.ly/aifrenzyoutube
▶ 페이스북 https://bit.ly/aifrenzfacebook
▶ 슬랙 https://bit.ly/aifrenzslack
▶ 깃허브 https://aifrenz.github.io
▶ 뉴스레터 https://page.stibee.com/subscriptions...
※ AI Frenz는 주로 카카오톡 오픈채팅방에서 소통하고 있습니다. (입장코드 문의)

#프롬프트엔지니어링 #promptengineering #ChatGPT","139 앤드류 응의 ChatGPT 프롬프트 엔지니어링 전자통신부설연구소 고우영  본 세미나는 연구개발특구진흥재단의 AI 특성화기업 역량강화 지원사업의 활동으로 진행되는 행사입니다

 연사  전자통신부설연구소 고우영 선임연구원
 주제  앤드류 응의 ChatGPT 프롬프트 엔지니어링
 내용  
     프롬프트 엔지니어링으로 LLM 사용법 극대화하기
     LLM으로 어플리케이션 빠르게 구축하기
     프롬프트 최적화 추론 문장변환 활용
     나만의 맞춤형 챗봇 구축하기

 엔드류응의 프롬프트 엔지니어링 
 Colab 실습 코드  
 문의 gwy876gmailcom



AI Frenz 세미나는 수요일 저녁 7시에 찾아옵니다

 홈페이지 
 오픈채팅방 
 유튜브 
 페이스북 
 슬랙 
 깃허브 
 뉴스레터 
 AI Frenz는 주로 카카오톡 오픈채팅방에서 소통하고 있습니다 입장코드 문의

프롬프트엔지니어링 promptengineering ChatGPT","앤드류 응, ChatGPT, LLM, 어플리케이션 구축, 챗봇 구축, 프롬프트 엔지니어링, AI Frenz, 오픈채팅방, 디지털 혁신."
519,구글 챗봇 '바드' 한국어 먼저 지원‥속내는? (2023.05.11/뉴스데스크/MBC),https://www.youtube.com/watch?v=T4HcbvLqHuY&pp=ygUN6rWs6riAIOuwlOuTnA%3D%3D,2023.5.11,#구글,MBCNEWS,61559,834,최신기술활용역량,챗봇,한국어,"구글의 인공지능 챗봇 '바드'가 본격 서비스를 시작하면서 
마이크로소프트의 챗GPT 뜨거운 경쟁을 시작했습니다. 
그런데 구글이 이례적으로 '바드'를 '한국어'로 
먼저 사용할 수 있도록 했다는데요.
이를 두고 구글의 숨은 전략이 있다고 전문가들은 분석하고 있습니다.

https://imnews.imbc.com/replay/2023/n...
#구글 #인공지능 #챗봇","구글 챗봇 바드 한국어 먼저 지원속내는 20230511뉴스데스크MBC 구글의 인공지능 챗봇 바드가 본격 서비스를 시작하면서 
마이크로소프트의 챗GPT 뜨거운 경쟁을 시작했습니다 
그런데 구글이 이례적으로 바드를 한국어로 
먼저 사용할 수 있도록 했다는데요
이를 두고 구글의 숨은 전략이 있다고 전문가들은 분석하고 있습니다


구글 인공지능 챗봇"," 구글
- 인공지능
- 챗봇
- 바드
- 마이크로소프트
- 챗GPT
- 한국어
- 서비스
- 전략
- 경쟁"
520,[D:이슈] 베일 벗은 구글 '바드'…챗GPT와 비교해보니 / JTBC 뉴스룸,https://www.youtube.com/watch?v=t4KnAJJojXQ&pp=ygUN6rWs6riAIOuwlOuTnA%3D%3D,2023.5.11,#디이슈,JTBC News,17295,125,최신기술활용역량,챗봇,한국어,"대화형 인공지능인 구글 바드가 오늘(11일)부터 전세계에서 서비스를 시작했습니다. 챗GPT의 대항마로 꼽히는데요. 같은 질문에 각각 어떻게 답했을지, 모바일 D:이슈로 확인하시죠.

+++

한국어 패치 무장한 '바드'
챗GPT와 비교해보니…

구글 연례개발자회의
미국 캘리포니아주 (한국시간 오늘 새벽)

구글 콘퍼런스에 등장한
'한국어' ?!!

[씨씨 샤오/구글 바드 담당 부사장 : 바드는 오늘부터 일본어와 한국어로 대화할 수 있습니다.]

바드, 오늘부터 180개국에 서비스 시작

그래서 비교해봤습니다.

바드 vs 챗GPT

Q. 코로나 심각단계는 해제됐어?

오늘 발표된 내용을 알고 있는 바드
업데이트가 안돼 있다는 챗GPT4

Q. 독도는 누구 땅?

챗GPT는 '주장'
바드는 '고유 영토'

그러나
일본지역으로 바꿔서 묻자 

'분쟁지역'

나라별로 같은 사안에 다른 답변을 한다?

바드는
전세계 1위 검색엔진 구글을 기반으로
현지 맞춤형 답변에 능해

반면 챗GPT는
해석이나 유추 잘해
순발력에서 앞서는 듯

(출처 : LX한국국토정보공사 Official 유튜브 / 구글 공식 유튜브)
(편집 :박수빈)

▶ 기사 전문 https://news.jtbc.co.kr/article/artic...
▶ 시리즈 더 보기    • 뉴스룸ㅣ전체 다시보기  
#구글바드 #인공지능 #챗GPT #JTBC뉴스룸 #디이슈 #김민기자

본방 후 유튜브에서 앵커들과 더 가까이! 
☞JTBC 모바일라이브 시청하기 https://bit.ly/3iYhEqa

☞JTBC뉴스레터 구독하기 (https://bit.ly/3IOFY5H) 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.co.kr
(APP) https://news.jtbc.co.kr/Etc/SmartPhon...

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://news.jtbc.co.kr/Etc/InterNetR...
방송사 : JTBC (https://jtbc.co.kr)","D이슈 베일 벗은 구글 바드챗GPT와 비교해보니  JTBC 뉴스룸 대화형 인공지능인 구글 바드가 오늘11일부터 전세계에서 서비스를 시작했습니다 챗GPT의 대항마로 꼽히는데요 같은 질문에 각각 어떻게 답했을지 모바일 D이슈로 확인하시죠



한국어 패치 무장한 바드
챗GPT와 비교해보니

구글 연례개발자회의
미국 캘리포니아주 한국시간 오늘 새벽

구글 콘퍼런스에 등장한
한국어 

씨씨 샤오구글 바드 담당 부사장  바드는 오늘부터 일본어와 한국어로 대화할 수 있습니다

바드 오늘부터 180개국에 서비스 시작

그래서 비교해봤습니다

바드 vs 챗GPT

Q 코로나 심각단계는 해제됐어

오늘 발표된 내용을 알고 있는 바드
업데이트가 안돼 있다는 챗GPT4

Q 독도는 누구 땅

챗GPT는 주장
바드는 고유 영토

그러나
일본지역으로 바꿔서 묻자 

분쟁지역

나라별로 같은 사안에 다른 답변을 한다

바드는
전세계 1위 검색엔진 구글을 기반으로
현지 맞춤형 답변에 능해

반면 챗GPT는
해석이나 유추 잘해
순발력에서 앞서는 듯

출처  LX한국국토정보공사 Official 유튜브  구글 공식 유튜브
편집 박수빈

 기사 전문 
 시리즈 더 보기     뉴스룸ㅣ전체 다시보기  
구글바드 인공지능 챗GPT JTBC뉴스룸 디이슈 김민기자

본방 후 유튜브에서 앵커들과 더 가까이 
JTBC 모바일라이브 시청하기 

JTBC뉴스레터 구독하기  
JTBC유튜브 구독하기 
JTBC유튜브 커뮤니티 

JTBC뉴스 공식 페이지
홈페이지 
APP 

페이스북 
트위터 
인스타그램 

 제보하기 
방송사  JTBC ","구글, 바드, JTBC, 뉴스룸, 인공지능, 챗GPT, 혁신, 검색엔진, 맞춤형 답변, 순발력, 디지털"
521,"'오답' 망신은 이제 그만! 구글, AI '바드' 공개 / JTBC 상암동 클라스",https://www.youtube.com/watch?v=_iVI5-pxIkY&pp=ygUN6rWs6riAIOuwlOuTnA%3D%3D,2023.5.10,#바드,JTBC News,3065,19,최신기술활용역량,챗봇,한국어,"· 구글 AI 챗봇 내놨다…'바드' 180개국 공개
· 구글 '바드', 한국어로 묻고 답한다

구글이 현지시간 10일, 사람처럼 묻고 답하는 인공지능 챗봇 '바드'(Bard)를 전세계 180개국에서 공개했습니다. 영어 뿐만 아니라, 한국어 지원도 시작했는데요. 이에따라, 우리말로 바드에게 물어보고, 또 답변을 받을 수 있게 됐습니다.

▶ 기사 전문 https://news.jtbc.co.kr/article/artic... 
▶ 시리즈 더 보기    • 상암동 클라스  
#구글 #AI챗봇 #바드 #상암동클라스 #월드클라스 #이용주캐스터

본방 후 유튜브에서 앵커들과 더 가까이! 
☞JTBC 모바일라이브 시청하기 https://bit.ly/3iYhEqa

☞JTBC뉴스레터 구독하기 (https://bit.ly/3IOFY5H) 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.co.kr
(APP) https://news.jtbc.co.kr/Etc/SmartPhon...

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://news.jtbc.co.kr/Etc/InterNetR...
방송사 : JTBC (https://jtbc.co.kr)","오답 망신은 이제 그만 구글 AI 바드 공개  JTBC 상암동 클라스  구글 AI 챗봇 내놨다바드 180개국 공개
 구글 바드 한국어로 묻고 답한다

구글이 현지시간 10일 사람처럼 묻고 답하는 인공지능 챗봇 바드Bard를 전세계 180개국에서 공개했습니다 영어 뿐만 아니라 한국어 지원도 시작했는데요 이에따라 우리말로 바드에게 물어보고 또 답변을 받을 수 있게 됐습니다

 기사 전문  
 시리즈 더 보기     상암동 클라스  
구글 AI챗봇 바드 상암동클라스 월드클라스 이용주캐스터

본방 후 유튜브에서 앵커들과 더 가까이 
JTBC 모바일라이브 시청하기 

JTBC뉴스레터 구독하기  
JTBC유튜브 구독하기 
JTBC유튜브 커뮤니티 

JTBC뉴스 공식 페이지
홈페이지 
APP 

페이스북 
트위터 
인스타그램 

 제보하기 
방송사  JTBC ","구글, 인공지능 챗봇, 바드, 한국어, 묻고 답하기, 전세계, 180개국, 영어, 디지털 혁신"
522,이건 그냥.. 미쳤습니다. 챗GPT보다 훨씬 만족스러운 구글 바드 사용기,https://www.youtube.com/watch?v=4Dn3zdd_KYw&pp=ygUN6rWs6riAIOuwlOuTnA%3D%3D,2023.5.13,,테크몽 Techmong,115229,29,최신기술활용역량,챗봇,한국어,"이제 구글, 네이버에서만 검색하던 시대는 끝났습니다.
구글이 이걸 발표하고 주가가 폭등했고, 챗GPT로 승승장구하던 마이크로소프트의 주가는 떨어졌어요.
네. 바로 구글 바드 얘기입니다.

좀 써보니 챗GPT보다 훨씬 나은 결과를 보여줬고, 앞으로 어떻게 발전할지도 굉장히 기대가 되네요.
이번 영상에서 자세히 알려 드릴게요!

⏰Time Stamp⏰
00:00 - 캘리포니아 다녀왔습니다
00:39 - 국뽕이 차오른다
01:29 - 챗GPT보다 낫네요
03:03 - 정보를 만들어서 표로 정리까지...
04:54 - 얘는 거짓말 안 하나요?
06:28 - 밈 까지 찾아줌
08:39 - 독도는 누구땅?
09:33 - 정보 검색이 다가 아닙니다.
10:40 - 챗GPT의 시대는 끝났나?","이건 그냥 미쳤습니다 챗GPT보다 훨씬 만족스러운 구글 바드 사용기 이제 구글 네이버에서만 검색하던 시대는 끝났습니다
구글이 이걸 발표하고 주가가 폭등했고 챗GPT로 승승장구하던 마이크로소프트의 주가는 떨어졌어요
네 바로 구글 바드 얘기입니다

좀 써보니 챗GPT보다 훨씬 나은 결과를 보여줬고 앞으로 어떻게 발전할지도 굉장히 기대가 되네요
이번 영상에서 자세히 알려 드릴게요

Time Stamp
0000  캘리포니아 다녀왔습니다
0039  국뽕이 차오른다
0129  챗GPT보다 낫네요
0303  정보를 만들어서 표로 정리까지
0454  얘는 거짓말 안 하나요
0628  밈 까지 찾아줌
0839  독도는 누구땅
0933  정보 검색이 다가 아닙니다
1040  챗GPT의 시대는 끝났나"," 구글 바드
- 챗GPT
- 구글과 마이크로소프트의 경쟁
- 정보 검색과 정리
- 거짓말 탐지 기능
- 밈 검색 기능
- 독도 관련 검색
- 새로운 정보 검색 시대"
523,"구글 바드(Bard) 이용하기 & ChatGPT와의 특징 비교 (IOT전략연구소 김학용 소장, 무료 강의, 특강, 강연, 세미나)",https://www.youtube.com/watch?v=setWW1JMzWk&pp=ygUN6rWs6riAIOuwlOuTnA%3D%3D,2023.4.20,IOT전략연구소,김학용 IoTV,4540,73,최신기술활용역량,챗봇,한국어,"지난 2월 6일 구글이 발표하고 3월 21일 처음으로 서비스개 개시된 구글의 바드에 대해서 사용법과 주요 특징을 소개합니다. ChatGPT(GPT3.5) 및 GPT-4와 비교해서 특징이나 장단점을 소개해고 있습니다. 

생성형 인공지능 ChatGPT의 이해와 활용에 대한 강연이나 교육이 필요하신 분은 iotstlabs@gmail.com 이나 010-사칠일일-원포쓰리포 로 연락주시기 바랍니다. 감사합니다.","구글 바드Bard 이용하기  ChatGPT와의 특징 비교 IOT전략연구소 김학용 소장 무료 강의 특강 강연 세미나 지난 2월 6일 구글이 발표하고 3월 21일 처음으로 서비스개 개시된 구글의 바드에 대해서 사용법과 주요 특징을 소개합니다 ChatGPTGPT35 및 GPT4와 비교해서 특징이나 장단점을 소개해고 있습니다 

생성형 인공지능 ChatGPT의 이해와 활용에 대한 강연이나 교육이 필요하신 분은 iotstlabsgmailcom 이나 010사칠일일원포쓰리포 로 연락주시기 바랍니다 감사합니다","구글 바드, ChatGPT, GPT35, GPT4, 생성형 인공지능, IoT전략연구소, 김학용, 세미나, 강연, 무료 강의, 사용법, 주요 특징, 장단점, 활용, 교육."
